Scientific Name
Ceanothus pumilus
Ceanothus purpureus
Ceanothus roderickii
Ceanothus sonomensis
Ceanothus sorediatus
Ceanothus spinosus
Ceanothus thyrsiflorus
Ceanothus tomentosus
Ceanothus verrucosus
Cedronella canariensis
Celtis australis
Celtis sinensis
Centaurea x pouzinii
Centaurea babylonica
Centaurea calcitrapoides
Centaurea cineraria
Centaurea diluta
Centaurea sulphurea
Centaurium davyi
Centaurium muehlenbergii
Centaurium namatophilum
Centaurium trichanthum
Centaurium venustum
Centromadia parryi
Cephalanthera austiniae
Cerastium dichotomum
Cercocarpus traskiae
Cestrum fasciculatum
Chaenactis alpigena
Chaenactis artemisiifolia
Chaenactis glabriuscula
Chaenactis nevadensis
Chaenactis parishii
Chaenactis santolinoides
Chaenactis suffrutescens
Chaetadelpha wheeleri
Chamaebatia australis
Chamaebatia foliolosa
Chamaecyparis lawsoniana
Chamaecytisus prolifera
Chamaemelum fuscatum
Chamaesyce hooveri
Chamaesyce parishii
Chamaesyce vallis-mortae
Chasmanthe floribunda
Cheilanthes x fibrillosa
Cheilanthes clevelandii
Cheilanthes cooperae
Cheilanthes intertexta
Cheilanthes newberryi
Cheilanthes viscida
Chenopodium californicum
Chenopodium littoreum
Chenopodium nevadense
Chlorogalum angustifolium
Chlorogalum grandiflorum
Chlorogalum parviflorum
Chlorogalum pomeridianum
Chlorogalum purpureum
Chlorophytum capense
Chorisiva nevadensis
Chorizanthe angustifolia
Chorizanthe biloba
Chorizanthe blakleyi
Chorizanthe breweri
Chorizanthe clevelandii
Chorizanthe cuspidata
Chorizanthe diffusa
Chorizanthe douglasii
Chorizanthe fimbriata
Chorizanthe howellii
Chorizanthe leptotheca
Chorizanthe membranacea
Chorizanthe obovata
Chorizanthe orcuttiana
Chorizanthe palmeri
Chorizanthe parryi
Chorizanthe polygonoides
Chorizanthe procumbens
Chorizanthe pungens
Chorizanthe rectispina
Chorizanthe robusta
Chorizanthe spinosa
Chorizanthe staticoides
Chorizanthe stellulata
Chorizanthe uniaristata
Chorizanthe valida
Chorizanthe ventricosa
Chorizanthe wheeleri
Chorizanthe xanti
Chrysolepis chrysophylla
Chrysolepis sempervirens
Chrysosplenium glechomifolium
Chrysothamnus gramineus
Chrysothamnus humilis
Cicendia quadrangularis
Cinna bolanderi
Cirsium andersonii
Cirsium andrewsii
Cirsium ciliolatum
Cirsium crassicaule
Cirsium cymosum
Cirsium douglasii
Cirsium fontinale
Cirsium hydrophilum
Cirsium loncholepis
Cirsium occidentale
Cirsium praeteriens
Cirsium quercetorum
Cirsium remotifolium
Cirsium rhothophilum
Cirsium scabrum
Cissus antarctica
Cistanthe maritima
Cistanthe monosperma
Cistanthe pulchella
Cistanthe pygmaea
Cistanthe quadripetala
Cistus incanus
Cistus ladanifer
Cistus monspeliensis
Cistus salviifolius
Clarkia affinis
Clarkia amoena
Clarkia arcuata
Clarkia australis
Clarkia biloba
Clarkia borealis
Clarkia bottae
Clarkia breweri
Clarkia concinna
Clarkia cylindrica
Clarkia davyi
Clarkia delicata
Clarkia dudleyana
Clarkia exilis
Clarkia franciscana
Clarkia gracilis
Clarkia heterandra
Clarkia imbricata
Clarkia jolonensis
Clarkia lassenensis
Clarkia lewisii
Clarkia lingulata
Clarkia mildrediae
Clarkia modesta
Clarkia mosquinii
Clarkia prostrata
Clarkia rostrata
Clarkia rubicunda
Clarkia similis
Clarkia speciosa
Clarkia springvillensis
Clarkia stellata
Clarkia tembloriensis
Clarkia unguiculata
Clarkia virgata
Clarkia williamsonii
Clarkia xantiana
Claytonia exigua
Claytonia gypsophiloides
Claytonia nevadensis
Claytonia palustris
Claytonia saxosa
Claytonia washingtoniana
Clematis lasiantha
Clematis pauciflora
Cleome platycarpa
Cleome sparsifolia
Cleomella brevipes
Cleomella hillmanii
Clinopodium chandleri
Clinopodium mimuloides
Clintonia andrewsiana
Cneoridium dumosum
Cochlearia groenlandica
Collinsia bartsiifolia
Collinsia callosa
Collinsia childii
Collinsia concolor
Collinsia corymbosa
Collinsia greenei
Collinsia linearis
Collinsia multicolor
Collinsia parryi
Collinsia rattanii
Collinsia sparsiflora
Collinsia tinctoria
Collinsia torreyi
Collomia diversifolia
Collomia heterophylla
Collomia larsenii
Collomia rawsoniana
Collomia tracyi
Comarostaphylis diversifolia
Commelina coelestis
Conicosia pugioniformis
Conioselinum gmelinii
Constancea nevinii
Convolvulus althaeoides
Convolvulus tricolor
Coprosma repens
Coptis laciniata
Cordylanthus eremicus
Cordylanthus mollis
Cordylanthus nidularius
Cordylanthus orcuttianus
Cordylanthus palmatus
Cordylanthus pilosus
Cordylanthus pringlei
Cordylanthus rigidus
Cordylanthus tecopensis
Cordylanthus tenuis
Cordyline australis
Coreopsis bigelovii
Coreopsis calliopsidea
Coreopsis douglasii
Coreopsis gigantea
Coreopsis hamiltonii
Coreopsis maritima
Coreopsis stillmanii
Corethrogyne filaginifolia
Cornus glabrata
Cornus nuttallii
Cornus sessilis
Cornus unalaschkensis
Coronilla valentina
Cortaderia jubata
Corymbia citriodora
Cotoneaster franchetii
Cotoneaster lacteus
Cotoneaster pannosus
Cotula mexicana
Cotyledon orbiculata
Crambe maritima
Crassula multicava
Crassula tillaea
Crepis bakeri
Crepis bursifolia
Crepis monticola
Crepis pleurocarpa
Crepis rubra
Crocidium multicaule
Crossosoma californicum
Crucianella angustifolia
Crupina vulgaris
Crypsis vaginiflora
Cryptantha clevelandii
Cryptantha clokeyi
Cryptantha corollata
Cryptantha crinita
Cryptantha crymophila
Cryptantha echinella
Cryptantha excavata
Cryptantha glomeriflora
Cryptantha hispidula
Cryptantha hoffmannii
Cryptantha hooveri
Cryptantha incana
Cryptantha leiocarpa
Cryptantha mariposae
Cryptantha micromeres
Cryptantha microstachys
Cryptantha milo-bakeri
Cryptantha mohavensis
Cryptantha nemaclada
Cryptantha nubigena
Cryptantha oxygona
Cryptantha rattanii
Cryptantha roosiorum
Cryptantha similis
Cryptantha simulans
Cryptantha sparsiflora
Cryptantha traskiae
Cryptantha tumulosa
Cryptantha wigginsii
Cucumis myriocarpus
Cucurbita ficifolia
Cuscuta brachycalyx
Cuscuta ceanothi
Cuscuta howelliana
Cuscuta reflexa
Cuscuta suksdorfii
Cuscuta veatchii
Cusickiella quadricostata
Cutandia memphitica
Cyanopsis muricata
Cylindropuntia x fosbergii
Cylindropuntia californica
Cylindropuntia ganderi
Cylindropuntia munzii
Cylindropuntia prolifera
Cylindropuntia wolfii
Cymopterus aboriginum
Cymopterus cinerarius
Cymopterus deserticola
Cymopterus gilmanii
Cymopterus panamintensis
Cymopterus ripleyi
Cynara cardunculus
Cynodon plectostachyus
Cynoglossum grande
Cynoglossum occidentale
Cyperus gracilis
Cyperus owanii
Cypripedium californicum
Cytisus x dallimorei
Cytisus multiflorus
Cytisus striatus
Dalea ornata
Damasonium californicum
Danthonia decumbens
Darlingtonia californica
Datisca glomerata
Dedeckera eurekensis
Deinandra arida
Deinandra bacigalupii
Deinandra clementina
Deinandra conjugens
Deinandra corymbosa
Deinandra halliana
Deinandra increscens
Deinandra minthornii
Deinandra mohavensis
Deinandra pallida
Deinandra pentactis
Delosperma litorale
Delphinium x inflexum
Delphinium antoninum
Delphinium bakeri
Delphinium californicum
Delphinium cardinale
Delphinium decorum
Delphinium gracilentum
Delphinium gypsophilum
Delphinium hansenii
Delphinium hesperium
Delphinium hutchinsoniae
Delphinium inopinum
Delphinium luteum
Delphinium nudicaule
Delphinium parryi
Delphinium patens
Delphinium polycladon
Delphinium purpusii
Delphinium recurvatum
Delphinium stachydeum
Delphinium trolliifolium
Delphinium uliginosum
Delphinium umbraculorum
Delphinium variegatum
Dendromecon harfordii
Dendromecon rigida
Deschampsia beringensis
Deschampsia holciformis
Descurainia paradisa
Dicentra formosa
Dicentra nevadensis
Dicentra pauciflora
Dichelostemma x venustum
Dichelostemma ida-maia
Dichelostemma multiflorum
Dichelostemma volubile
Dichondra donelliana
Dichondra occidentalis
Dimeresia howellii
Diplacus aridus
Diplacus aurantiacus
Diplacus calycinus
Diplacus clevelandii
Diplacus fasciculatus
Diplacus grandiflorus
Diplacus linearis
Diplacus lompocensis
Diplacus longiflorus
Diplacus parviflorus
Diplacus puniceus
Diplacus rutilus
Dipogon lignosus
Dirca occidentalis
Dissanthelium californicum
Dithyrea maritima
Dittrichia graveolens
Dodecahema leptoceras
Dodecatheon clevelandii
Dodecatheon hendersonii
Dodecatheon subalpinum
Downingia bacigalupii
Downingia bella
Downingia bicornuta
Downingia concolor
Downingia cuspidata
Downingia elegans
Downingia insignis
Downingia montana
Downingia ornatissima
Downingia pulchella
Downingia pusilla
Downingia yina
Draba asterophora
Draba aureola
Draba californica
Draba carnosula
Draba corrugata
Draba cruciata
Draba howellii
Draba incrassata
Draba lemmonii
Draba monoensis
Draba pterosperma
Draba sharsmithii
Draba sierrae
Draba stenoloba
Draba subumbellata
Draperia systyla
Drosanthemum floribundum
Drosanthemum hispidum
Drosanthemum speciosum
Drosera x hybrida
Drosera aliciae
Drosera capensis
Dudleya abramsii
Dudleya attenuata
Dudleya blochmaniae
Dudleya caespitosa
Dudleya calcicola
Dudleya candelabrum
Dudleya cymosa
Dudleya densiflora
Dudleya edulis
Dudleya farinosa
Dudleya gnoma
Dudleya greenei
Dudleya lanceolata
Dudleya multicaulis
Dudleya nesiotica
Dudleya palmeri
Dudleya saxosa
Dudleya setchellii
Dudleya stolonifera
Dudleya traskiae
Dudleya variegata
Dudleya verityi
Dudleya virens
Dudleya viscida
Dysphania chilensis
Eastwoodia elegans
Eatonella nivea
Echinochloa oryzoides
Echinochloa phyllopogon
Echium candicans
Echium lusitanicum
Ehrendorferia chrysantha
Ehrendorferia ochroleuca
Ehrharta erecta
Ehrharta longiflora
Elatine ambigua
Elatine heterandra
Eleocharis decumbens
Eleocharis pachycarpa
Eleocharis suksdorfiana
Eleocharis torticulmis
Elymus californicus
Elymus hirsutus
Elymus sierrus
Elymus stebbinsii
Emex australis
Encelia actonii
Encelia californica
Enceliopsis covillei
Enchylaena tomentosa
Endolepis covillei
Enemion occidentale
Enemion stipitatum
Ephedra altissima
Ephedra distachya
Epilobium cleistogamum
Epilobium howellii
Epilobium luteum
Epilobium nivium
Epilobium obcordatum
Epilobium oreganum
Epilobium pallidum
Epilobium rigidum
Epilobium septentrionale
Epilobium siskiyouense
Epilobium torreyi
Erechtites glomeratus
Erechtites minimus
Eremalche parryi
Eremochloa ciliaris
Eremogone cliftonii
Eriastrum abramsii
Eriastrum brandegeeae
Eriastrum densifolium
Eriastrum ertterae
Eriastrum filifolium
Eriastrum harwoodii
Eriastrum hooveri
Eriastrum luteum
Eriastrum pluriflorum
Eriastrum rosamondense
Eriastrum sapphirinum
Eriastrum signatum
Eriastrum virgatum
Erica lusitanica
Ericameria x bolanderi
Ericameria x viscosa
Ericameria arborescens
Ericameria bloomeri
Ericameria brachylepis
Ericameria cooperi
Ericameria ericoides
Ericameria fasciculata
Ericameria gilmanii
Ericameria greenei
Ericameria ophitidis
Ericameria palmeri
Ericameria parishii
Ericameria pinifolia
Erigeron aequifolius
Erigeron algidus
Erigeron aliceae
Erigeron angustatus
Erigeron austiniae
Erigeron barbellulatus
Erigeron biolettii
Erigeron blochmaniae
Erigeron breweri
Erigeron calvus
Erigeron cervinus
Erigeron clokeyi
Erigeron decumbens
Erigeron elegantulus
Erigeron elmeri
Erigeron foliosus
Erigeron glaucus
Erigeron inornatus
Erigeron karvinskianus
Erigeron lassenianus
Erigeron maniopotamicus
Erigeron mariposanus
Erigeron miser
Erigeron multiceps
Erigeron parishii
Erigeron petrophilus
Erigeron pygmaeus
Erigeron reductus
Erigeron sanctarum
Erigeron serpentinus
Erigeron supplex
Erigeron uncialis
Eriocaulon microcephalum
Eriodictyon altissimum
Eriodictyon californicum
Eriodictyon capitatum
Eriodictyon crassifolium
Eriodictyon parryi
Eriodictyon tomentosum
Eriodictyon traskiae
Eriodictyon trichocalyx
Eriogonum x blissianum
Eriogonum alpinum
Eriogonum ampullaceum
Eriogonum angulosum
Eriogonum apiculatum
Eriogonum apricum
Eriogonum arborescens
Eriogonum argillosum
Eriogonum bifurcatum
Eriogonum brachyanthum
Eriogonum breedlovei
Eriogonum butterworthianum
Eriogonum cinereum
Eriogonum cithariforme
Eriogonum collinum
Eriogonum compositum
Eriogonum congdonii
Eriogonum contiguum
Eriogonum covilleanum
Eriogonum crocatum
Eriogonum dasyanthemum
Eriogonum diclinum
Eriogonum douglasii
Eriogonum eastwoodianum
Eriogonum elatum
Eriogonum elegans
Eriogonum elongatum
Eriogonum eremicola
Eriogonum foliosum
Eriogonum giganteum
Eriogonum gilmanii
Eriogonum glandulosum
Eriogonum gossypinum
Eriogonum gracile
Eriogonum gracilipes
Eriogonum gracillimum
Eriogonum grande
Eriogonum hirtellum
Eriogonum hirtiflorum
Eriogonum hoffmannii
Eriogonum incanum
Eriogonum inerme
Eriogonum intrafractum
Eriogonum kelloggii
Eriogonum kennedyi
Eriogonum latens
Eriogonum latifolium
Eriogonum libertini
Eriogonum lobbii
Eriogonum luteolum
Eriogonum marifolium
Eriogonum mensicola
Eriogonum mohavense
Eriogonum molestum
Eriogonum nervulosum
Eriogonum nortonii
Eriogonum nudum
Eriogonum ochrocephalum
Eriogonum ordii
Eriogonum panamintense
Eriogonum parvifolium
Eriogonum pendulum
Eriogonum polyanthum
Eriogonum polypodum
Eriogonum prattenianum
Eriogonum prociduum
Eriogonum purpusii
Eriogonum rixfordii
Eriogonum rosense
Eriogonum roseum
Eriogonum rupinum
Eriogonum saxatile
Eriogonum siskiyouense
Eriogonum spectabile
Eriogonum spergulinum
Eriogonum sphaerocephalum
Eriogonum temblorense
Eriogonum ternatum
Eriogonum thornei
Eriogonum tripodum
Eriogonum truncatum
Eriogonum twisselmannii
Eriogonum ursinum
Eriogonum vestitum
Eriogonum vimineum
Eriogonum viridescens
Eriophyllum ambiguum
Eriophyllum congdonii
Eriophyllum jepsonii
Eriophyllum latilobum
Eriophyllum mohavense
Eriophyllum nubigenum
Eriophyllum stoechadifolium
Erodium brachycarpum
Erodium cygnorum
Erodium macrophyllum
Erodium malacoides
Eryngium alismifolium
Eryngium aristulatum
Eryngium armatum
Eryngium articulatum
Eryngium castrense
Eryngium constancei
Eryngium jepsonii
Eryngium mathiasiae
Eryngium pendletonensis
Eryngium pinnatisectum
Eryngium racemosum
Eryngium spinosepalum
Eryngium vaseyi
Erysimum ammophilum
Erysimum cheiri
Erysimum franciscanum
Erysimum insulare
Erysimum menziesii
Erysimum teretifolium
Erythranthe carsonensis
Erythronium californicum
Erythronium citrinum
Erythronium helenae
Erythronium hendersonii
Erythronium howellii
Erythronium klamathense
Erythronium multiscapoideum
Erythronium oregonum
Erythronium pluriflorum
Erythronium purpurascens
Erythronium pusaterii
Erythronium revolutum
Erythronium taylorii
Erythronium tuolumnense
Escallonia rubra
Eschscholzia caespitosa
Eschscholzia hypecoides
Eschscholzia lemmonii
Eschscholzia lobbii
Eschscholzia papastillii
Eschscholzia parishii
Eschscholzia ramosa
Eschscholzia rhombipetala
Eucalyptus x mortoniana
Eucalyptus globulus
Eucalyptus polyanthemos
Eucalyptus pulverulenta
Eucalyptus sideroxylon
Eucalyptus tereticornis
Eucalyptus torquata
Eucalyptus viminalis
Eucephalus breweri
Eucephalus brickellioides
Eucephalus glabratus
Eucephalus ledophyllus
Euchiton gymnocephalus
Euchiton involucratus
Euchiton japonicus
Eugenia apiculata
Euonymus occidentalis
Euphorbia characias
Euphorbia dendroides
Euphorbia misera
Euphorbia oblongata
Euphorbia rigida
Euphorbia serrata
Eurybia radulina
Ferocactus viridescens
Festuca ammobia
Festuca californica
Festuca elmeri
Festuca parishii
Festuca subuliflora
Ficus palmata
Ficus rubiginosa
Filago pyramidata
Fortunella japonica
Fragaria x bringhurstii
Fragaria chiloensis
Frangula rubra
Frankenia palmeri
Frankenia salina
Frasera fastigiata
Frasera neglecta
Frasera puberulenta
Frasera tubulosa
Fraxinus latifolia
Fraxinus uhdei
Fremontodendron decumbens
Fremontodendron mexicanum
Fritillaria affinis
Fritillaria agrestis
Fritillaria biflora
Fritillaria brandegeei
Fritillaria eastwoodiae
Fritillaria falcata
Fritillaria glauca
Fritillaria grayana
Fritillaria liliacea
Fritillaria micrantha
Fritillaria ojaiensis
Fritillaria pinetorum
Fritillaria pluriflora
Fritillaria purdyi
Fritillaria recurva
Fritillaria striata
Fritillaria viridea
Fuchsia boliviana
Fuchsia hybrida
Fuchsia magellanica
Fuchsia paniculata
Galenia pubescens
Galium ambiguum
Galium andrewsii
Galium angustifolium
Galium argense
Galium bolanderi
Galium buxifolium
Galium californicum
Galium catalinense
Galium clementis
Galium cliftonsmithii
Galium glabrescens
Galium grande
Galium grayanum
Galium hallii
Galium hardhamiae
Galium hilendiae
Galium jepsonii
Galium johnstonii
Galium matthewsii
Galium multiflorum
Galium murale
Galium muricatum
Galium nuttallii
Galium oreganum
Galium parishii
Galium parisiense
Galium porrigens
Galium saxatile
Galium schultesii
Galium serpenticum
Galium sparsiflorum
Gambelia speciosa
Gamochaeta ustulata
Garrya buxifolia
Garrya congdonii
Garrya elliptica
Garrya fremontii
Garrya veatchii
Gaudinia fragilis
Gaultheria shallon
Gayophytum eriospermum
Gayophytum heterozygum
Gayophytum oligospermum
Gazania linearis
Genista aetnensis
Genista canariensis
Genista linifolia
Genista maderensis
Genista monspessulana
Genista stenopetala
Gentiana newberryi
Gentiana plurisetosa
Gentiana sceptrum
Gentiana setigera
Gentianopsis holopetala
Geraea viscida
Geranium californicum
Geranium homeanum
Geranium lucidum
Geranium palmatum
Geranium potentilloides
Geranium retrorsum
Geranium solanderi
Geranium yeoi
Gilia aliquanta
Gilia angelensis
Gilia austrooccidentalis
Gilia brecciarum
Gilia cana
Gilia diegensis
Gilia interior
Gilia latiflora
Gilia leptantha
Gilia malior
Gilia millefoliata
Gilia modocensis
Gilia nevinii
Gilia ochroleuca
Gilia salticola
Gilia tenuiflora
Gilia yorkii
Gilmania luteola
Githopsis diffusa
Githopsis pulchella
Githopsis tenella
Gladiolus tristis
Glebionis carinatum
Glehnia littoralis
Glossopetalon pungens
Glyceria x occidentalis
Glyceria leptostachya
Gonocarpus chinensis
Goodmania luteola
Gracilariopsis chorda
Grateloupia asiatica
Gratiola heterosepala
Grindelia fraxinopratensis
Grindelia hirsutula
Grindelia stricta
Guillenia flavescens
Gunnera tinctoria
Gutierrezia californica
Hackelia amethystina
Hackelia bella
Hackelia brevicula
Hackelia californica
Hackelia cusickii
Hackelia mundula
Hackelia nervosa
Hackelia setosa
Hackelia sharsmithii
Hackelia velutina
Halimium lasianthum
Halimolobos jaegeri
Haloragis erecta
Harmonia doris-nilesiae
Harmonia guggolziorum
Harmonia hallii
Harmonia nutans
Harmonia stebbinsii
Hastingsia alba
Hastingsia serpentinicola
Hazardia brickellioides
Hazardia cana
Hazardia detonsa
Hazardia orcuttii
Hazardia squarrosa
Hazardia stenolepis
Hazardia whitneyi
Hebe x franciscana
Hebe speciosa
Hecastocleis shockleyi
Helenium bolanderi
Helenium puberulum
Helianthella californica
Helianthella castanea
Helianthemum greenei
Helianthemum scoparium
Helianthus bolanderi
Helianthus californicus
Helianthus cusickii
Helianthus gracilentus
Helichrysum petiolare
Hemitomes congestum
Hemizonia congesta
Hemizonia fasciculata
Hemizonia fitchii
Hemizonia floribunda
Hemizonia lobbii
Hemizonia paniculata
Hesperevax acaulis
Hesperevax caulescens
Hesperevax sparsiflora
Hesperocnide tenella
Hesperocyparis abramsiana
Hesperocyparis bakeri
Hesperocyparis forbesii
Hesperocyparis goveniana
Hesperocyparis macnabiana
Hesperocyparis macrocarpa
Hesperocyparis nevadensis
Hesperocyparis pigmaea
Hesperocyparis sargentii
Hesperocyparis stephensonii
Hesperolinon adenophyllum
Hesperolinon bicarpellatum
Hesperolinon breweri
Hesperolinon californicum
Hesperolinon clevelandii
Hesperolinon congestum
Hesperolinon didymocarpum
Hesperolinon disjunctum
Hesperolinon drymarioides
Hesperolinon micranthum
Hesperolinon spergulinum
Hesperolinon tehamense
Heteranthemis viscidehirta
Heterodraba unilateralis
Heteromeles arbutifolia
Heterotheca monarchensis
Heterotheca oregona
Heterotheca sessiliflora
Heterotheca shevockii
Heuchera abramsii
Heuchera alpestris
Heuchera brevistaminea
Heuchera caespitosa
Heuchera chlorantha
Heuchera duranii
Heuchera elegans
Heuchera hirsutissima
Heuchera maxima
Heuchera merriamii
Heuchera micrantha
Heuchera parishii
Heuchera pilosissima
Hieracium argutum
Hieracium bolanderi
Hieracium greenei
Hieracium horridum
Hierochloe occidentalis
Hirschfeldia incana
Hoheria populnea
Hoita macrostachya
Hoita orbicularis
Hoita strobilina
Hollisteria lanata
Holmgrenanthe petrophila
Holocarpha heermannii
Holocarpha macradenia
Holocarpha obconica
Holocarpha virgata
Holozonia filipes
Hordeum bulbosum
Hordeum intercedens
Horkelia bolanderi
Horkelia californica
Horkelia clevelandii
Horkelia congesta
Horkelia cuneata
Horkelia daucifolia
Horkelia hendersonii
Horkelia hispidula
Horkelia marinensis
Horkelia parryi
Horkelia rydbergii
Horkelia sericata
Horkelia tenuiloba
Horkelia tridentata
Horkelia truncata
Horkelia tularensis
Horkelia wilderae
Horkelia yadonii
Horkeliella congdonis
Horkeliella purpurascens
Howellanthus dalesianus
Howelliella ovata
Hulsea brevifolia
Hulsea californica
Hulsea mexicana
Hulsea nana
Hulsea vestita
Hunnemannia fumariifolia
Hydrocotyle moschata
Hydrophyllum tenuipes
Hypericum androsaemum
Hypericum canariense
Hypericum concinnum
Hypericum hookerianum
Iliamna bakeri
Iliamna latibracteata
Impatiens noli-tangere
Ionopsidium acaule
Ipomopsis effusa
Iris bracteata
Iris chrysophylla
Iris douglasiana
Iris fernaldii
Iris foetidissima
Iris hartwegii
Iris innominata
Iris macrosiphon
Iris munzii
Iris orientalis
Iris purdyi
Iris spuria
Iris tenax
Iris tenuissima
Iris thompsonii
Isocoma arguta
Isocoma menziesii
Isoetes nuttallii
Isoetes orcuttii
Isolepis prolifera
Iva hayesiana
Ivesia aperta
Ivesia argyrocoma
Ivesia callida
Ivesia campestris
Ivesia jaegeri
Ivesia longibracteata
Ivesia lycopodioides
Ivesia muirii
Ivesia paniculata
Ivesia patellifera
Ivesia pickeringii
Ivesia pygmaea
Ivesia santolinoides
Ivesia saxosa
Ivesia sericoleuca
Ivesia unguiculata
Ivesia webberi
Ixia campanulata
Ixia maculata
Ixia polystachya
Jarava plumosa
Jaumea carnosa
Jensia rammii
Jensia yosemitana
Jepsonia heterandra
Jepsonia malvifolia
Jepsonia parryi
Juglans californica
Juglans hindsii
Juncus bolanderi
Juncus breweri
Juncus capillaris
Juncus chlorocephalus
Juncus cyperoides
Juncus digitatus
Juncus dubius
Juncus duranii
Juncus falcatus
Juncus howellii
Juncus kelloggii
Juncus leiospermus
Juncus lesueurii
Juncus luciensis
Juncus macrandrus
Juncus oxymeris
Juncus patens
Juncus phaeocephalus
Juncus planifolius
Juncus rugulosus
Juncus supiniformis
Juncus textilis
Juncus tiehmii
Juncus triformis
Juncus uncialis
Juniperus grandis
Juniperus occidentalis
Karroochloa purpurea
Keckiella breviflora
Keckiella cordifolia
Keckiella corymbosa
Keckiella lemmonii
Keckiella rothrockii
Keckiella ternata
Kniphofia uvaria
Kumlienia hystricula
Kyhosia bolanderi
Lagophylla diabolensis
Lagophylla dichotoma
Lagophylla glandulosa
Lagophylla minor
Lagunaria patersonia
Lampranthus coccineus
Lampranthus multiradiatus
Lasiospermum bipinnatum
Lastarriaea coriacea
Lasthenia burkei
Lasthenia chrysantha
Lasthenia conjugens
Lasthenia coronaria
Lasthenia debilis
Lasthenia ferrisiae
Lasthenia fremontii
Lasthenia glaberrima
Lasthenia glabrata
Lasthenia gracilis
Lasthenia leptalea
Lasthenia maritima
Lasthenia microglossa
Lasthenia minor
Lasthenia platycarpha
Lathyrus angulatus
Lathyrus biflorus
Lathyrus cicera
Lathyrus delnorticus
Lathyrus glandulosus
Lathyrus hitchcockianus
Lathyrus jepsonii
Lathyrus littoralis
Lathyrus nevadensis
Lathyrus polyphyllus
Lathyrus rigidus
Lathyrus sphaericus
Lathyrus splendens
Lathyrus sulphureus
Lathyrus torreyi
Lathyrus vestitus
Laurus nobilis
Lavandula stoechas
Lavatera arborea
Lavatera assurgentiflora
Lavatera cretica
Lavatera olbia
Layia carnosa
Layia chrysanthemoides
Layia discoidea
Layia fremontii
Layia gaillardioides
Layia heterotricha
Layia hieracioides
Layia jonesii
Layia leucopappa
Layia munzii
Layia pentachaeta
Layia septentrionalis
Ledum x columbianum
Legenere limosa
Leonotis leonurus
Leontodon muelleri
Lepechinia calycina
Lepechinia cardiophylla
Lepechinia fragrans
Lepechinia ganderi
Lepechinia rossii
Lepidium flavum
Lepidium jaredii
Lepidium latipes
Lepidium nitidum
Lepidium oxycarpum
Lepidium pinnatifidum
Lepraria santamonicae
Leptodactylon californicum
Leptosiphon acicularis
Leptosiphon ambiguus
Leptosiphon bicolor
Leptosiphon bolanderi
Leptosiphon breviculus
Leptosiphon ciliatus
Leptosiphon filipes
Leptosiphon grandiflorus
Leptosiphon jepsonii
Leptosiphon latisectus
Leptosiphon lemmonii
Leptosiphon liniflorus
Leptosiphon minimus
Leptosiphon montanus
Leptosiphon nudatus
Leptosiphon oblanceolatus
Leptosiphon pachyphyllus
Leptosiphon parviflorus
Leptosiphon pygmaeus
Leptosiphon rattanii
Leptosiphon rosaceus
Leptosiphon serrulatus
Leptospermum laevigatum
Lessingia arachnoidea
Lessingia germanorum
Lessingia glandulifera
Lessingia hololeuca
Lessingia leptoclada
Lessingia micradenia
Lessingia nana
Lessingia nemaclada
Lessingia ramulosa
Lessingia tenuis
Lessingia virgata
Leucophysalis nana
Leucothoe davisiae
Lewisia cantelovii
Lewisia congdonii
Lewisia cotyledon
Lewisia disepala
Lewisia glandulosa
Lewisia kelloggii
Lewisia leeana
Lewisia longipetala
Lewisia oppositifolia
Lewisia serrata
Lewisia stebbinsii
Leycesteria formosa
Leymus x multiflorus
Leymus x vancouverensis
Leymus condensatus
Leymus pacificus
Libertia formosa
Ligusticum apiifolium
Ligusticum californicum
Lilaeopsis masonii
Lilaeopsis occidentalis
Lilium bolanderi
Lilium humboldtii
Lilium kelleyanum
Lilium kelloggii
Lilium maritimum
Lilium occidentale
Lilium pardalinum
Lilium parvum
Lilium rubescens
Lilium washingtonianum
Limnanthes alba
Limnanthes bakeri
Limnanthes douglasii
Limnanthes floccosa
Limnanthes gracilis
Limnanthes montana
Limnanthes striata
Limnanthes vinculans
Limnobium laevigatum
Limonium arborescens
Limonium binervosum
Limonium californicum
Limonium otolepis
Limonium perezii
Limonium ramosissimum
Limonium sinuatum
Linanthus bellus
Linanthus campanulatus
Linanthus concinnus
Linanthus dianthiflorus
Linanthus inyoensis
Linanthus jaegeri
Linanthus killipii
Linanthus maculatus
Linanthus orcuttii
Linanthus parryae
Linaria bipartita
Linaria pinifolia
Linaria purpurea
Linaria reticulata
Linum trigynum
Lipocarpha occidentalis
Lithophragma affine
Lithophragma bolanderi
Lithophragma campanulatum
Lithophragma cymbalaria
Lithophragma heterophyllum
Lithophragma maximum
Lithospermum californicum
Lithrea molleoides
Lobelia dunnii
Loeseliastrum matthewsii
Logfia gallica
Lomatium austiniae
Lomatium californicum
Lomatium canbyi
Lomatium caruifolium
Lomatium ciliolatum
Lomatium congdonii
Lomatium dasycarpum
Lomatium donnellii
Lomatium engelmannii
Lomatium hendersonii
Lomatium hooveri
Lomatium howellii
Lomatium insulare
Lomatium lucidum
Lomatium marginatum
Lomatium martindalei
Lomatium observatorium
Lomatium parvifolium
Lomatium peckianum
Lomatium piperi
Lomatium repostum
Lomatium rigidum
